TIME_STAMP,SERVER_NAME,DOWNLOAD,UPLOAD
2023-12-26 05:40:00,10.0.901.xx Server 1,2645.226,67.677
2023-12-26 05:35:00,10.0.901.xx Server 1,2592.119,65.657
2023-12-26 05:30:00,10.0.901.xx Server 1,2563.937,66.377
2023-12-26 05:25:00,10.0.901.xx Server 1,2491.341,63.63
2023-12-26 05:20:00,10.0.901.xx Server 1,2493.968,64.15
2023-12-26 05:15:00,10.0.901.xx Server 1,2488.195,64.041
2023-12-26 05:10:00,10.0.901.xx Server 1,2494.342,65.027
2023-12-26 05:05:00,10.0.901.xx Server 1,2493.876,64.659
2023-12-26 05:00:00,10.0.901.xx Server 1,2518.818,65.973
2023-12-26 04:55:00,10.0.901.xx Server 1,2495.995,63.543
2023-12-26 04:50:00,10.0.901.xx Server 1,2548.761,65.964
2023-12-26 04:45:00,10.0.901.xx Server 1,2618.345,67.682
2023-12-26 04:40:00,10.0.901.xx Server 1,2679.093,69.804
2023-12-26 04:35:00,10.0.901.xx Server 1,2723.787,70.887
2023-12-26 04:30:00,10.0.901.xx Server 1,2800.058,73.124
2023-12-26 04:25:00,10.0.901.xx Server 1,2868.66,74.732
2023-12-26 04:20:00,10.0.901.xx Server 1,2925.282,76.908
2023-12-26 04:15:00,10.0.901.xx Server 1,3038.355,78.703
2023-12-26 04:10:00,10.0.901.xx Server 1,3161.248,81.697
2023-12-26 04:05:00,10.0.901.xx Server 1,3269.576,85.188
2023-12-26 04:00:00,10.0.901.xx Server 1,3379.207,87.324
2023-12-26 03:55:00,10.0.901.xx Server 1,3522.993,90.541
2023-12-26 03:50:00,10.0.901.xx Server 1,3678.159,95.882
2023-12-26 03:45:00,10.0.901.xx Server 1,3832.238,99.548
2023-12-26 03:40:00,10.0.901.xx Server 1,4018.705,104.249
2023-12-26 03:35:00,10.0.901.xx Server 1,4181.646,109.103
2023-12-26 03:30:00,10.0.901.xx Server 1,4351.105,112.913
2023-12-26 03:25:00,10.0.901.xx Server 1,4532.261,116.889
2023-12-26 03:20:00,10.0.901.xx Server 1,4741.836,122.116
2023-12-26 03:15:00,10.0.901.xx Server 1,4964.955,126.259
2023-12-26 03:10:00,10.0.901.xx Server 1,5195.325,133.347
2023-12-26 03:05:00,10.0.901.xx Server 1,5419.845,139.304
2023-12-26 03:00:00,10.0.901.xx Server 1,5720.247,147.848
2023-12-26 02:55:00,10.0.901.xx Server 1,6031.957,153.008
2023-12-26 02:50:00,10.0.901.xx Server 1,6294.857,158.289
2023-12-26 02:45:00,10.0.901.xx Server 1,6609.452,166.495
2023-12-26 02:40:00,10.0.901.xx Server 1,6936.143,174.557
2023-12-26 02:35:00,10.0.901.xx Server 1,7215.105,183.334
2023-12-26 02:30:00,10.0.901.xx Server 1,7587.746,192.422
2023-12-26 02:25:00,10.0.901.xx Server 1,8083.13,206.518
2023-12-26 02:20:00,10.0.901.xx Server 1,8556.89,213.433
2023-12-26 02:15:00,10.0.901.xx Server 1,9047.954,227.796
2023-12-26 02:10:00,10.0.901.xx Server 1,9496.497,242.823
2023-12-26 02:05:00,10.0.901.xx Server 1,9986.807,255.226
2023-12-26 02:00:00,10.0.901.xx Server 1,10586.244,268.156
2023-12-26 01:55:00,10.0.901.xx Server 1,11252.7,281.826
2023-12-26 01:50:00,10.0.901.xx Server 1,11859.29,297.736
2023-12-26 01:45:00,10.0.901.xx Server 1,12520.008,313.128
2023-12-26 01:40:00,10.0.901.xx Server 1,13163.384,328.413
2023-12-26 01:35:00,10.0.901.xx Server 1,13945.388,348.55
2023-12-26 01:30:00,10.0.901.xx Server 1,14800.034,372.934
2023-12-26 01:25:00,10.0.901.xx Server 1,15721.779,395.512
2023-12-26 01:20:00,10.0.901.xx Server 1,16524.782,411.604
2023-12-26 01:15:00,10.0.901.xx Server 1,17260.676,434.215
2023-12-26 01:10:00,10.0.901.xx Server 1,18096.179,455.94
2023-12-26 01:05:00,10.0.901.xx Server 1,19678.155,497.171
2023-12-26 01:00:00,10.0.901.xx Server 1,20787.865,524.279
2023-12-26 00:55:00,10.0.901.xx Server 1,21923.023,552.626
2023-12-26 00:50:00,10.0.901.xx Server 1,22953.442,575.9
2023-12-26 00:45:00,10.0.901.xx Server 1,24022.188,603.412
2023-12-26 00:40:00,10.0.901.xx Server 1,25003.156,633.252
2023-12-26 00:35:00,10.0.901.xx Server 1,25720.349,652.718
2023-12-26 00:30:00,10.0.901.xx Server 1,26578.064,676.176
2023-12-26 00:25:00,10.0.901.xx Server 1,27575.812,707.702
2023-12-26 00:20:00,10.0.901.xx Server 1,28328.748,727.082
2023-12-26 00:15:00,10.0.901.xx Server 1,29596.211,761.136
2023-12-26 00:05:00,10.0.901.xx Server 1,32245.409,833.574
2023-12-26 00:00:00,10.0.901.xx Server 1,32908.943,858.299
2023-12-25 23:55:00,10.0.901.xx Server 1,34135.611,867.001
2023-12-25 23:50:00,10.0.901.xx Server 1,34107.01,875.402
2023-12-25 23:45:00,10.0.901.xx Server 1,33331.787,876.618
2023-12-25 23:40:00,10.0.901.xx Server 1,33410.797,867.198
2023-12-25 23:35:00,10.0.901.xx Server 1,33451.387,874.685
2023-12-25 23:30:00,10.0.901.xx Server 1,34043.403,887.959
2023-12-25 23:25:00,10.0.901.xx Server 1,35061.362,911.456
2023-12-25 23:20:00,10.0.901.xx Server 1,35425.982,922.654
2023-12-25 23:15:00,10.0.901.xx Server 1,36030.195,933.734
2023-12-25 23:10:00,10.0.901.xx Server 1,36466.285,951.556
2023-12-25 23:05:00,10.0.901.xx Server 1,35969.624,945.85
2023-12-25 23:00:00,10.0.901.xx Server 1,36767.397,973.793
2023-12-25 22:55:00,10.0.901.xx Server 1,37476.579,989.171
2023-12-25 22:50:00,10.0.901.xx Server 1,37492.319,993.75
2023-12-25 22:45:00,10.0.901.xx Server 1,37491.485,996.792
2023-12-25 22:40:00,10.0.901.xx Server 1,36662.109,979.1
2023-12-25 22:35:00,10.0.901.xx Server 1,36631.452,984.878
2023-12-25 22:30:00,10.0.901.xx Server 1,36586.162,992.124
2023-12-25 22:25:00,10.0.901.xx Server 1,36536.888,983.01
2023-12-25 22:20:00,10.0.901.xx Server 1,35828.6,975.093
2023-12-25 22:15:00,10.0.901.xx Server 1,34611.252,955.313
2023-12-25 22:10:00,10.0.901.xx Server 1,34161.19,935.864
2023-12-25 22:05:00,10.0.901.xx Server 1,35039.133,964.802
2023-12-25 22:00:00,10.0.901.xx Server 1,34215.139,950.585
2023-12-25 21:55:00,10.0.901.xx Server 1,32812.851,909.863
2023-12-25 21:50:00,10.0.901.xx Server 1,32667.579,905.856
2023-12-25 21:45:00,10.0.901.xx Server 1,32275.979,892.0
2023-12-25 21:40:00,10.0.901.xx Server 1,31976.087,890.728
2023-12-25 21:35:00,10.0.901.xx Server 1,31379.875,873.201
2023-12-25 21:30:00,10.0.901.xx Server 1,31152.165,875.12
2023-12-25 21:25:00,10.0.901.xx Server 1,31380.804,876.843
2023-12-25 21:20:00,10.0.901.xx Server 1,31459.899,874.508
2023-12-25 21:15:00,10.0.901.xx Server 1,31569.193,877.157
2023-12-25 21:10:00,10.0.901.xx Server 1,31691.086,876.06
2023-12-25 21:05:00,10.0.901.xx Server 1,31434.469,875.617
2023-12-25 21:00:00,10.0.901.xx Server 1,31091.738,867.381
2023-12-25 20:55:00,10.0.901.xx Server 1,31328.842,864.577
2023-12-25 20:50:00,10.0.901.xx Server 1,31216.977,869.421
2023-12-25 20:45:00,10.0.901.xx Server 1,30033.248,838.65
2023-12-25 20:40:00,10.0.901.xx Server 1,29585.291,816.615
2023-12-25 20:35:00,10.0.901.xx Server 1,29914.923,825.376
2023-12-25 20:30:00,10.0.901.xx Server 1,29566.619,819.278
2023-12-25 20:25:00,10.0.901.xx Server 1,29379.919,804.242
2023-12-25 20:20:00,10.0.901.xx Server 1,29247.191,804.272
2023-12-25 20:15:00,10.0.901.xx Server 1,29039.723,797.255
2023-12-25 20:10:00,10.0.901.xx Server 1,29665.559,798.881
2023-12-25 20:05:00,10.0.901.xx Server 1,29533.115,794.163
2023-12-25 20:00:00,10.0.901.xx Server 1,29152.655,786.35
2023-12-25 19:55:00,10.0.901.xx Server 1,29423.656,780.583
2023-12-25 19:50:00,10.0.901.xx Server 1,28875.635,766.913
2023-12-25 19:45:00,10.0.901.xx Server 1,28469.167,756.819
2023-12-25 19:40:00,10.0.901.xx Server 1,27663.766,732.419
2023-12-25 19:35:00,10.0.901.xx Server 1,27237.582,721.752
2023-12-25 19:30:00,10.0.901.xx Server 1,26988.846,718.053
2023-12-25 19:25:00,10.0.901.xx Server 1,26700.29,708.845
2023-12-25 19:20:00,10.0.901.xx Server 1,26476.296,701.827
2023-12-25 19:15:00,10.0.901.xx Server 1,26261.226,695.953
2023-12-25 19:10:00,10.0.901.xx Server 1,25944.403,687.531
2023-12-25 19:05:00,10.0.901.xx Server 1,25618.833,675.229
2023-12-25 19:00:00,10.0.901.xx Server 1,25376.759,671.987
2023-12-25 18:55:00,10.0.901.xx Server 1,24941.62,667.373
2023-12-25 18:50:00,10.0.901.xx Server 1,24713.942,653.882
2023-12-25 18:45:00,10.0.901.xx Server 1,24539.736,647.355
2023-12-25 18:40:00,10.0.901.xx Server 1,24308.932,641.292
2023-12-25 18:35:00,10.0.901.xx Server 1,24072.484,634.451
2023-12-25 18:30:00,10.0.901.xx Server 1,23660.092,626.888
2023-12-25 18:25:00,10.0.901.xx Server 1,23184.485,615.573
2023-12-25 18:20:00,10.0.901.xx Server 1,22843.023,608.835
2023-12-25 18:15:00,10.0.901.xx Server 1,22326.415,597.346
2023-12-25 18:10:00,10.0.901.xx Server 1,21984.563,588.372
2023-12-25 18:05:00,10.0.901.xx Server 1,21440.563,565.636
2023-12-25 18:00:00,10.0.901.xx Server 1,21094.578,559.065
2023-12-25 17:55:00,10.0.901.xx Server 1,21025.835,558.277
2023-12-25 17:50:00,10.0.901.xx Server 1,21000.013,560.361
2023-12-25 17:45:00,10.0.901.xx Server 1,21144.234,567.345
2023-12-25 17:40:00,10.0.901.xx Server 1,21131.179,558.994
2023-12-25 17:35:00,10.0.901.xx Server 1,20939.038,549.07
2023-12-25 17:30:00,10.0.901.xx Server 1,20692.194,544.594
2023-12-25 17:25:00,10.0.901.xx Server 1,20463.458,536.748
2023-12-25 17:20:00,10.0.901.xx Server 1,20338.202,535.712
2023-12-25 17:15:00,10.0.901.xx Server 1,20133.891,530.516
2023-12-25 17:10:00,10.0.901.xx Server 1,20049.796,525.654
2023-12-25 17:05:00,10.0.901.xx Server 1,19952.427,522.367
2023-12-25 17:00:00,10.0.901.xx Server 1,19719.561,515.271
2023-12-25 16:55:00,10.0.901.xx Server 1,19586.565,512.65
2023-12-25 16:50:00,10.0.901.xx Server 1,19383.998,504.354
2023-12-25 16:45:00,10.0.901.xx Server 1,19204.307,500.547
2023-12-25 16:40:00,10.0.901.xx Server 1,19151.752,501.344
2023-12-25 16:35:00,10.0.901.xx Server 1,18906.485,496.924
2023-12-25 16:30:00,10.0.901.xx Server 1,18555.926,491.544
2023-12-25 16:25:00,10.0.901.xx Server 1,18342.439,483.189
2023-12-25 16:20:00,10.0.901.xx Server 1,18270.703,481.799
2023-12-25 16:15:00,10.0.901.xx Server 1,18100.492,478.12
2023-12-25 16:05:00,10.0.901.xx Server 1,17773.137,467.617
2023-12-25 16:00:00,10.0.901.xx Server 1,17350.888,456.626
2023-12-25 15:55:00,10.0.901.xx Server 1,16884.353,446.78
2023-12-25 15:50:00,10.0.901.xx Server 1,16834.023,443.852
2023-12-25 15:45:00,10.0.901.xx Server 1,16642.007,437.385
2023-12-25 15:40:00,10.0.901.xx Server 1,16508.756,434.69
2023-12-25 15:35:00,10.0.901.xx Server 1,16317.777,433.678
2023-12-25 15:30:00,10.0.901.xx Server 1,16154.55,427.36
2023-12-25 15:25:00,10.0.901.xx Server 1,16080.372,430.922
2023-12-25 15:20:00,10.0.901.xx Server 1,15901.257,426.093
2023-12-25 15:15:00,10.0.901.xx Server 1,15755.098,423.432
2023-12-25 15:10:00,10.0.901.xx Server 1,15675.832,419.493
2023-12-25 15:05:00,10.0.901.xx Server 1,15531.983,413.398
2023-12-25 15:00:00,10.0.901.xx Server 1,15353.331,409.725
2023-12-25 14:55:00,10.0.901.xx Server 1,15287.737,408.817
2023-12-25 14:50:00,10.0.901.xx Server 1,15305.653,403.098
2023-12-25 14:45:00,10.0.901.xx Server 1,15278.446,403.576
2023-12-25 14:40:00,10.0.901.xx Server 1,15230.391,403.653
2023-12-25 14:35:00,10.0.901.xx Server 1,15208.42,403.178
2023-12-25 14:30:00,10.0.901.xx Server 1,15179.645,402.048
2023-12-25 14:25:00,10.0.901.xx Server 1,15186.491,400.92
2023-12-25 14:20:00,10.0.901.xx Server 1,15199.106,402.904
2023-12-25 14:15:00,10.0.901.xx Server 1,15150.347,402.325
2023-12-25 14:10:00,10.0.901.xx Server 1,15203.178,404.552
2023-12-25 14:05:00,10.0.901.xx Server 1,15269.625,405.982
2023-12-25 14:00:00,10.0.901.xx Server 1,15454.453,414.465
2023-12-25 13:55:00,10.0.901.xx Server 1,15727.137,423.225
2023-12-25 13:50:00,10.0.901.xx Server 1,15769.831,424.517
2023-12-25 13:45:00,10.0.901.xx Server 1,15827.899,423.018
2023-12-25 13:40:00,10.0.901.xx Server 1,15827.543,422.314
2023-12-25 13:35:00,10.0.901.xx Server 1,15789.887,423.021
2023-12-25 13:30:00,10.0.901.xx Server 1,15764.544,425.394
2023-12-25 13:25:00,10.0.901.xx Server 1,15818.3,422.799
2023-12-25 13:20:00,10.0.901.xx Server 1,15820.922,421.315
2023-12-25 13:15:00,10.0.901.xx Server 1,15683.112,420.59
2023-12-25 13:10:00,10.0.901.xx Server 1,15738.391,421.26
2023-12-25 13:05:00,10.0.901.xx Server 1,15705.581,415.735
2023-12-25 13:00:00,10.0.901.xx Server 1,15625.834,418.448
2023-12-25 12:55:00,10.0.901.xx Server 1,15750.3,417.789
2023-12-25 12:50:00,10.0.901.xx Server 1,15771.274,411.332
2023-12-25 12:45:00,10.0.901.xx Server 1,15686.622,417.067
2023-12-25 12:40:00,10.0.901.xx Server 1,15658.236,412.183
2023-12-25 12:35:00,10.0.901.xx Server 1,15536.815,413.026
2023-12-25 12:30:00,10.0.901.xx Server 1,15197.746,407.833
2023-12-25 12:25:00,10.0.901.xx Server 1,15075.423,403.023
2023-12-25 12:20:00,10.0.901.xx Server 1,15166.458,402.935
2023-12-25 12:15:00,10.0.901.xx Server 1,14805.848,393.877
2023-12-25 12:10:00,10.0.901.xx Server 1,15101.699,400.888
2023-12-25 12:05:00,10.0.901.xx Server 1,15066.758,400.505
2023-12-25 12:00:00,10.0.901.xx Server 1,15055.463,401.774
2023-12-25 11:55:00,10.0.901.xx Server 1,15498.159,404.267
2023-12-25 11:50:00,10.0.901.xx Server 1,15514.326,409.893
2023-12-25 11:45:00,10.0.901.xx Server 1,15412.055,404.262
2023-12-25 11:40:00,10.0.901.xx Server 1,15016.787,396.33
2023-12-25 11:35:00,10.0.901.xx Server 1,14703.324,386.268
2023-12-25 11:30:00,10.0.901.xx Server 1,14208.308,376.575
2023-12-25 11:25:00,10.0.901.xx Server 1,14275.781,379.966
2023-12-25 11:20:00,10.0.901.xx Server 1,14468.766,383.115
2023-12-25 11:15:00,10.0.901.xx Server 1,14271.297,379.589
2023-12-25 11:10:00,10.0.901.xx Server 1,13896.119,368.268
2023-12-25 11:05:00,10.0.901.xx Server 1,14041.781,370.726
2023-12-25 11:00:00,10.0.901.xx Server 1,14222.874,373.58
2023-12-25 10:55:00,10.0.901.xx Server 1,14401.722,376.011
2023-12-25 10:50:00,10.0.901.xx Server 1,14234.991,370.051
2023-12-25 10:45:00,10.0.901.xx Server 1,13987.259,363.551
2023-12-25 10:40:00,10.0.901.xx Server 1,13593.342,355.736
2023-12-25 10:35:00,10.0.901.xx Server 1,13397.081,349.372
2023-12-25 10:30:00,10.0.901.xx Server 1,13554.127,352.976
2023-12-25 10:25:00,10.0.901.xx Server 1,13307.488,345.79
2023-12-25 10:20:00,10.0.901.xx Server 1,13186.162,341.083
2023-12-25 10:15:00,10.0.901.xx Server 1,13176.235,339.681
2023-12-25 10:10:00,10.0.901.xx Server 1,13312.88,343.123
2023-12-25 10:05:00,10.0.901.xx Server 1,13297.296,341.514
2023-12-25 10:00:00,10.0.901.xx Server 1,12989.057,334.451
2023-12-25 09:55:00,10.0.901.xx Server 1,12887.482,324.95
2023-12-25 09:50:00,10.0.901.xx Server 1,12896.935,324.338
2023-12-25 09:45:00,10.0.901.xx Server 1,12745.662,318.011
2023-12-25 09:40:00,10.0.901.xx Server 1,12644.591,314.088
2023-12-25 09:35:00,10.0.901.xx Server 1,12590.593,312.531
2023-12-25 09:30:00,10.0.901.xx Server 1,12471.346,308.207
2023-12-25 09:25:00,10.0.901.xx Server 1,12346.871,303.907
2023-12-25 09:20:00,10.0.901.xx Server 1,12280.041,299.539
2023-12-25 09:15:00,10.0.901.xx Server 1,12298.484,300.661
2023-12-25 09:10:00,10.0.901.xx Server 1,12284.967,296.595
2023-12-25 09:05:00,10.0.901.xx Server 1,12100.453,292.481
2023-12-25 09:00:00,10.0.901.xx Server 1,11903.278,287.792
2023-12-25 08:55:00,10.0.901.xx Server 1,11699.263,277.209
2023-12-25 08:50:00,10.0.901.xx Server 1,11575.689,273.653
2023-12-25 08:45:00,10.0.901.xx Server 1,11405.668,269.277
2023-12-25 08:40:00,10.0.901.xx Server 1,11368.202,265.096
2023-12-25 08:35:00,10.0.901.xx Server 1,11306.836,265.308
2023-12-25 08:30:00,10.0.901.xx Server 1,11252.274,267.751
2023-12-25 08:25:00,10.0.901.xx Server 1,11186.654,265.163
2023-12-25 08:20:00,10.0.901.xx Server 1,11202.81,267.958
2023-12-25 08:15:00,10.0.901.xx Server 1,11175.249,267.033
2023-12-25 08:05:00,10.0.901.xx Server 1,10872.684,262.614
2023-12-25 08:00:00,10.0.901.xx Server 1,10748.587,263.972
2023-12-25 07:55:00,10.0.901.xx Server 1,10448.329,250.745
2023-12-25 07:50:00,10.0.901.xx Server 1,10326.242,250.676
2023-12-25 07:45:00,10.0.901.xx Server 1,10058.012,243.423
2023-12-25 07:40:00,10.0.901.xx Server 1,9780.98,238.749
2023-12-25 07:35:00,10.0.901.xx Server 1,9556.148,235.25
2023-12-25 07:30:00,10.0.901.xx Server 1,9306.764,234.725
2023-12-25 07:25:00,10.0.901.xx Server 1,8814.867,217.119
2023-12-25 07:20:00,10.0.901.xx Server 1,8485.434,211.342
2023-12-25 07:15:00,10.0.901.xx Server 1,8041.783,202.475
2023-12-25 07:10:00,10.0.901.xx Server 1,7657.508,194.094
2023-12-25 07:05:00,10.0.901.xx Server 1,7236.22,182.504
2023-12-25 07:00:00,10.0.901.xx Server 1,6873.713,179.242
2023-12-25 06:55:00,10.0.901.xx Server 1,6147.059,153.322
2023-12-25 06:50:00,10.0.901.xx Server 1,5933.918,149.013
2023-12-25 06:45:00,10.0.901.xx Server 1,5687.383,142.748
2023-12-25 06:40:00,10.0.901.xx Server 1,5330.417,134.286
2023-12-25 06:35:00,10.0.901.xx Server 1,5018.644,126.84
2023-12-25 06:30:00,10.0.901.xx Server 1,4728.418,121.725
2023-12-25 06:25:00,10.0.901.xx Server 1,4299.421,108.941
2023-12-25 06:20:00,10.0.901.xx Server 1,4083.33,103.578
2023-12-25 06:15:00,10.0.901.xx Server 1,3866.271,98.759
2023-12-25 06:10:00,10.0.901.xx Server 1,3648.827,93.363
2023-12-25 06:05:00,10.0.901.xx Server 1,3436.973,88.507
2023-12-25 06:00:00,10.0.901.xx Server 1,3268.627,87.319
2023-12-25 05:55:00,10.0.901.xx Server 1,2934.495,75.771
2023-12-25 05:50:00,10.0.901.xx Server 1,2845.843,73.39
2023-12-25 05:45:00,10.0.901.xx Server 1,2776.345,71.888
2023-12-25 05:40:00,10.0.901.xx Server 1,2700.278,70.289
2023-12-25 05:35:00,10.0.901.xx Server 1,2638.101,69.191
2023-12-25 05:30:00,10.0.901.xx Server 1,2634.763,69.806
2023-12-25 05:25:00,10.0.901.xx Server 1,2549.969,67.386
2023-12-25 05:20:00,10.0.901.xx Server 1,2554.951,66.75
2023-12-25 05:15:00,10.0.901.xx Server 1,2580.503,67.094
2023-12-25 05:10:00,10.0.901.xx Server 1,2560.233,66.859
2023-12-25 05:05:00,10.0.901.xx Server 1,2594.192,67.797
2023-12-25 05:00:00,10.0.901.xx Server 1,2625.169,70.002
2023-12-25 04:55:00,10.0.901.xx Server 1,2621.84,69.079
2023-12-25 04:50:00,10.0.901.xx Server 1,2667.958,69.859
2023-12-25 04:45:00,10.0.901.xx Server 1,2695.777,71.2
2023-12-25 04:40:00,10.0.901.xx Server 1,2773.304,71.947
2023-12-25 04:35:00,10.0.901.xx Server 1,2869.371,75.02
2023-12-25 04:30:00,10.0.901.xx Server 1,2931.295,78.468
2023-12-25 04:25:00,10.0.901.xx Server 1,3033.153,79.654
2023-12-25 04:20:00,10.0.901.xx Server 1,3129.111,81.927
2023-12-25 04:15:00,10.0.901.xx Server 1,3231.071,85.472
2023-12-25 04:10:00,10.0.901.xx Server 1,3364.691,89.393
2023-12-25 04:05:00,10.0.901.xx Server 1,3374.391,87.987
2023-12-25 04:00:00,10.0.901.xx Server 1,3519.134,93.269
2023-12-25 03:55:00,10.0.901.xx Server 1,3791.492,99.364
2023-12-25 03:50:00,10.0.901.xx Server 1,3954.197,102.798
2023-12-25 03:45:00,10.0.901.xx Server 1,4124.587,107.872
2023-12-25 03:40:00,10.0.901.xx Server 1,4281.811,112.672
2023-12-25 03:35:00,10.0.901.xx Server 1,4505.19,117.239
2023-12-25 03:30:00,10.0.901.xx Server 1,4736.36,122.987
2023-12-25 03:25:00,10.0.901.xx Server 1,4970.702,128.159
2023-12-25 03:20:00,10.0.901.xx Server 1,5231.111,135.454
2023-12-25 03:15:00,10.0.901.xx Server 1,5491.803,142.33
2023-12-25 03:10:00,10.0.901.xx Server 1,5766.067,146.692
2023-12-25 03:05:00,10.0.901.xx Server 1,6090.675,153.189
2023-12-25 03:00:00,10.0.901.xx Server 1,6408.448,166.927
2023-12-25 02:55:00,10.0.901.xx Server 1,6838.165,177.137
2023-12-25 02:50:00,10.0.901.xx Server 1,7193.783,186.078
2023-12-25 02:45:00,10.0.901.xx Server 1,7589.23,196.05
2023-12-25 02:40:00,10.0.901.xx Server 1,7988.788,206.735
2023-12-25 02:35:00,10.0.901.xx Server 1,8437.966,214.643
2023-12-25 02:30:00,10.0.901.xx Server 1,8915.683,226.536
2023-12-25 02:25:00,10.0.901.xx Server 1,9432.936,243.136
2023-12-25 02:20:00,10.0.901.xx Server 1,9968.604,257.307
2023-12-25 02:15:00,10.0.901.xx Server 1,10557.258,271.29
2023-12-25 02:10:00,10.0.901.xx Server 1,11140.841,287.755
2023-12-25 02:05:00,10.0.901.xx Server 1,11780.176,305.2
2023-12-25 02:00:00,10.0.901.xx Server 1,12494.892,326.324
2023-12-25 01:55:00,10.0.901.xx Server 1,13264.311,342.938
2023-12-25 01:50:00,10.0.901.xx Server 1,14012.992,359.845
2023-12-25 01:45:00,10.0.901.xx Server 1,14778.525,380.137
2023-12-25 01:40:00,10.0.901.xx Server 1,15596.492,400.754
2023-12-25 01:35:00,10.0.901.xx Server 1,16473.524,423.131
2023-12-25 01:30:00,10.0.901.xx Server 1,17408.152,447.965
2023-12-25 01:25:00,10.0.901.xx Server 1,18368.904,474.207
2023-12-25 01:20:00,10.0.901.xx Server 1,19300.596,494.515
2023-12-25 01:15:00,10.0.901.xx Server 1,20268.618,523.358
2023-12-25 01:10:00,10.0.901.xx Server 1,21293.911,548.164
2023-12-25 01:05:00,10.0.901.xx Server 1,22366.46,578.736
2023-12-25 01:00:00,10.0.901.xx Server 1,23383.869,604.887
2023-12-25 00:55:00,10.0.901.xx Server 1,24579.124,640.154
2023-12-25 00:50:00,10.0.901.xx Server 1,25669.922,664.652
2023-12-25 00:45:00,10.0.901.xx Server 1,26712.33,690.951
2023-12-25 00:40:00,10.0.901.xx Server 1,27902.056,720.016
2023-12-25 00:35:00,10.0.901.xx Server 1,28874.884,748.327
2023-12-25 00:30:00,10.0.901.xx Server 1,29752.21,776.746
2023-12-25 00:25:00,10.0.901.xx Server 1,31245.598,809.851
2023-12-25 00:20:00,10.0.901.xx Server 1,31967.68,831.073
2023-12-25 00:15:00,10.0.901.xx Server 1,32856.389,860.072
2023-12-25 00:05:00,10.0.901.xx Server 1,35633.016,932.699
2023-12-25 00:00:00,10.0.901.xx Server 1,36339.143,949.502
2023-12-24 23:55:00,10.0.901.xx Server 1,37324.524,962.537
2023-12-24 23:50:00,10.0.901.xx Server 1,36697.88,958.169
2023-12-24 23:45:00,10.0.901.xx Server 1,36856.441,969.721
2023-12-24 23:40:00,10.0.901.xx Server 1,35634.187,946.624
2023-12-24 23:35:00,10.0.901.xx Server 1,34793.086,924.161
2023-12-24 23:30:00,10.0.901.xx Server 1,35837.283,948.916
2023-12-24 23:25:00,10.0.901.xx Server 1,36146.4,953.813
2023-12-24 23:20:00,10.0.901.xx Server 1,36056.273,956.363
2023-12-24 23:15:00,10.0.901.xx Server 1,36909.902,976.131
2023-12-24 23:10:00,10.0.901.xx Server 1,37252.872,994.216
2023-12-24 23:05:00,10.0.901.xx Server 1,36459.553,973.92
2023-12-24 23:00:00,10.0.901.xx Server 1,37257.864,993.861
2023-12-24 22:55:00,10.0.901.xx Server 1,37620.368,1006.953
2023-12-24 22:50:00,10.0.901.xx Server 1,37272.062,1001.782
2023-12-24 22:45:00,10.0.901.xx Server 1,37820.309,1012.866
2023-12-24 22:40:00,10.0.901.xx Server 1,37838.705,1009.261
2023-12-24 22:35:00,10.0.901.xx Server 1,37183.997,1001.755
2023-12-24 22:30:00,10.0.901.xx Server 1,36814.809,994.508
2023-12-24 22:25:00,10.0.901.xx Server 1,37786.432,1011.726
2023-12-24 22:20:00,10.0.901.xx Server 1,38351.478,1023.595
2023-12-24 22:15:00,10.0.901.xx Server 1,37739.958,1014.451
2023-12-24 22:10:00,10.0.901.xx Server 1,36187.94,965.617
2023-12-24 22:05:00,10.0.901.xx Server 1,36475.131,966.728
2023-12-24 22:00:00,10.0.901.xx Server 1,36103.451,983.831
2023-12-24 21:55:00,10.0.901.xx Server 1,35888.412,966.972
2023-12-24 21:50:00,10.0.901.xx Server 1,35058.279,954.945
2023-12-24 21:45:00,10.0.901.xx Server 1,34687.719,955.222
2023-12-24 21:40:00,10.0.901.xx Server 1,34579.446,947.933
2023-12-24 21:35:00,10.0.901.xx Server 1,34401.057,951.019
2023-12-24 21:30:00,10.0.901.xx Server 1,33736.655,935.127
2023-12-24 21:25:00,10.0.901.xx Server 1,34061.281,941.407
2023-12-24 21:20:00,10.0.901.xx Server 1,34270.516,955.385
2023-12-24 21:15:00,10.0.901.xx Server 1,34819.702,975.771
2023-12-24 21:10:00,10.0.901.xx Server 1,35455.679,996.848
2023-12-24 21:05:00,10.0.901.xx Server 1,35180.079,1003.528
2023-12-24 21:00:00,10.0.901.xx Server 1,33853.08,980.706
2023-12-24 20:55:00,10.0.901.xx Server 1,29298.323,814.615
2023-12-24 20:50:00,10.0.901.xx Server 1,27908.01,767.198
2023-12-24 20:45:00,10.0.901.xx Server 1,27328.414,747.324
2023-12-24 20:40:00,10.0.901.xx Server 1,27134.571,748.42
2023-12-24 20:35:00,10.0.901.xx Server 1,26876.272,743.654
2023-12-24 20:30:00,10.0.901.xx Server 1,26834.968,737.529
2023-12-24 20:25:00,10.0.901.xx Server 1,27068.661,754.808
2023-12-24 20:20:00,10.0.901.xx Server 1,26985.761,753.173
2023-12-24 20:15:00,10.0.901.xx Server 1,26890.1,746.958
